Job Id,Job Title,Company,location,Job Description,Experience,Qualifications,Salary Range,Work Type,skills,clean_description,extracted_skills,categories
1.98517E+15,HR Manager,Adani Green Energy,Wellington,"An HR Compliance Specialist ensures adherence to employment laws and regulations, conducts audits, and provides guidance to maintain legal compliance within the organization.",3 to 11 Years,MCA,$56K-$115K,Intern,Employment law knowledge Compliance management Auditing skills Employee relations Communication skills,an hr compliance specialist ensures adherence to employment laws and regulations conducts audits and provides guidance to maintain legal compliance within the organization,,
1.09643E+15,Sales Consultant,Pfizer,Ljubljana,"Sales Advisors provide expert advice to customers about products or services. They help customers make informed purchase decisions, answer questions, and offer solutions tailored to individual needs.",1 to 12 Years,MCA,$64K-$95K,Full-Time,Sales strategies Customer relationship management Sales techniques Product knowledge Client acquisition Negotiation skills,sales advisors provide expert advice to customers about products or services they help customers make informed purchase decisions answer questions and offer solutions tailored to individual needs,,
1.0419E+15,Event Planner,U.S. Bancorp,Gaborone,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.",2 to 15 Years,MCA,$62K-$123K,Full-Time,Event planning Vendor coordination Budget management Marketing and promotion Logistics,event coordinators plan and execute various events including conferences parties and meetings managing logistics budgets and vendor relationships,,
7.13438E+14,Procurement Specialist,Paramount Global,Tripoli,"Procurement Managers oversee procurement processes, managing vendor relationships, negotiating contracts, and ensuring cost-effective purchasing of goods and services.",4 to 12 Years,M.Tech,$59K-$85K,Intern,Procurement strategies Supplier management Negotiation Cost analysis Supply chain management,procurement managers oversee procurement processes managing vendor relationships negotiating contracts and ensuring cost effective purchasing of goods and services,,
2.72192E+15,Environmental Engineer,Westpac Banking Corporation,Kuala Lumpur,"An Environmental Consultant assesses environmental impacts, provides regulatory compliance guidance, and develops strategies for sustainable practices and environmental protection.",0 to 14 Years,M.Tech,$65K-$87K,Contract,Environmental assessments Regulatory compliance Environmental impact analysis,an environmental consultant assesses environmental impacts provides regulatory compliance guidance and develops strategies for sustainable practices and environmental protection,,
2.52332E+15,Sales Manager,Coty Inc.,Hanoi,"Oversee sales operations within a specific region, develop sales plans, and manage regional sales teams.",0 to 12 Years,BCA,$61K-$123K,Full-Time,Sales strategy development Territory management Sales team leadership,oversee sales operations within a specific region develop sales plans and manage regional sales teams,,
6.68279E+14,Art Director,Huawei Technologies,City of Port Louis,"Creative Directors lead creative teams in developing visual and conceptual designs for various media, ensuring brand consistency and artistic quality.",1 to 10 Years,MBA,$65K-$85K,Intern,Creative leadership Art direction Concept development Visual design Advertising and marketing expertise,creative directors lead creative teams in developing visual and conceptual designs for various media ensuring brand consistency and artistic quality,,
1.57594E+15,Art Teacher,Assurant,Kuwait City,"A Fine Arts Instructor teaches various forms of fine arts, such as painting, sculpture, or drawing, to students, guiding them in developing their artistic skills and creativity.",2 to 10 Years,M.Tech,$55K-$93K,Contract,Artistic skills Teaching ability Communication skills Art history knowledge Creativity,a fine arts instructor teaches various forms of fine arts such as painting sculpture or drawing to students guiding them in developing their artistic skills and creativity,,
1.64996E+15,Purchasing Agent,Playtech,Yamoussoukro,"An Inventory Manager oversees inventory levels, coordinates stock movements, and optimizes inventory control procedures to ensure efficient stock management and product availability.",4 to 10 Years,BA,$60K-$127K,Contract,Inventory control Demand forecasting Supply chain management Data analysis Warehouse management,an inventory manager oversees inventory levels coordinates stock movements and optimizes inventory control procedures to ensure efficient stock management and product availability,,
1.60375E+15,Finance Manager,Geely Automobile Holdings,Sri Jayawardenepura Kotte,"Financial Planning Managers oversee financial planning services. They lead a team of financial planners, develop financial strategies, and ensure clients financial goals are met.",1 to 12 Years,BCA,$61K-$127K,Full-Time,Financial planning Investment strategies Team leadership Wealth management Client advisory skills,financial planning managers oversee financial planning services they lead a team of financial planners develop financial strategies and ensure clients financial goals are met,,
2.56064E+15,Interior Designer,Quest Diagnostics,Abuja,A Commercial Interior Designer focuses on designing interior spaces for businesses and commercial properties. They optimize layouts for productivity and aesthetics.,5 to 15 Years,M.Com,$57K-$96K,Temporary,Commercial interior design Workplace ergonomics Building codes and regulations knowledge Sustainable design principles AutoCAD and Revit proficiency,a commercial interior designer focuses on designing interior spaces for businesses and commercial properties they optimize layouts for productivity and aesthetics,,
1.56549E+15,SEO Specialist,Caterpillar,Conakry,"SEO Analysts optimize websites for search engines, conduct keyword research, analyze performance metrics, and implement strategies to improve search rankings.",2 to 10 Years,B.Tech,$65K-$122K,Intern,"Search engine optimization Keyword research SEO tools (e.g., Google Analytics, SEMrush) On-page and off-page optimization",seo analysts optimize websites for search engines conduct keyword research analyze performance metrics and implement strategies to improve search rankings,,
