Job Id,Job Title,Company,location,Job Description,Experience,Qualifications,Salary Range,Work Type,skills
1418290000000000.0,Teacher,Wesfarmers Limited,Dili,"A Classroom Teacher educates students in a specific subject or grade level. They create lesson plans, deliver instruction, assess student progress, and foster a positive learning environment.",2 to 10 Years,BCA,$57K-$83K,Contract,Teaching pedagogy Classroom management Curriculum development Student assessment Differentiated instruction
496406000000000.0,Mechanical Designer,Altria Group,Dushanbe,"Design and develop innovative products, from concept to production, ensuring usability, functionality, and aesthetics.",1 to 9 Years,B.Tech,$62K-$85K,Intern,"Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)"
1228290000000000.0,HR Manager,Kingfisher plc,Nuku?alofa,"An HR Compliance Specialist ensures adherence to employment laws and regulations, conducts audits, and provides guidance to maintain legal compliance within the organization.",3 to 9 Years,PhD,$62K-$90K,Full-Time,Employment law knowledge Compliance management Auditing skills Employee relations Communication skills
2517730000000000.0,Art Teacher,Carrier Global,Conakry,"A Studio Art Teacher instructs students in studio art practices, providing hands-on guidance in creating art and fostering artistic expression and skill development.",2 to 10 Years,BA,$62K-$108K,Contract,Art instruction Classroom management Art techniques Lesson planning Student assessment
74074900000000.0,Executive Assistant,"Facebook, Inc. (now Meta Platforms, Inc.)",Antananarivo,"Office Managers oversee daily office operations, including supervising staff, managing facilities, and ensuring efficient workflow. They may also handle budgeting, resource allocation, and office policies.",5 to 14 Years,PhD,$65K-$95K,Full-Time,Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations
565475000000000.0,Database Administrator,China Telecom,Kigali,A Database Security Specialist focuses on protecting databases from unauthorized access and data breaches. They implement security measures and ensure compliance with regulations.,3 to 11 Years,M.Com,$62K-$98K,Intern,Database security measures Data encryption and access control Security compliance Vulnerability assessment Database auditing and monitoring
3013060000000000.0,Sales Representative,Suncorp Group,Road Town,"Inside Sales Representatives are responsible for selling products or services to customers over the phone or through online channels. They engage with leads, answer customer inquiries, and use persuasive communication to close sales and meet revenue targets.",2 to 12 Years,M.Com,$62K-$81K,Contract,"Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building"
1251260000000000.0,Database Administrator,Macquarie Group,Nuku?alofa,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.",3 to 12 Years,B.Com,$64K-$97K,Intern,"Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge"
1127510000000000.0,Speech Therapist,Fortune Brands Innovations,Juba,"Speech Pathologists diagnose and treat speech, language, and swallowing disorders in patients of all ages. They develop personalized treatment plans to improve communication.",5 to 14 Years,B.Tech,$60K-$95K,Temporary,Speech pathology Articulation therapy Language disorders Speech assessment Therapy planning Communication skills
2525790000000000.0,Systems Analyst,L&T Finance Holdings,Vilnius,"An IT Analyst assesses and analyzes IT systems, identifying areas for improvement, implementing technology solutions, and providing technical support to users and departments.",3 to 15 Years,BCA,$60K-$107K,Intern,IT systems analysis Troubleshooting IT support and documentation
1483430000000000.0,Front-End Engineer,Seaboard,Marigot,"UI/UX Front-End Developers focus on creating user-friendly and visually appealing interfaces for web and mobile applications. They work on user experience design, responsive layouts, and front-end development to optimize user interactions.",4 to 12 Years,B.Com,$62K-$112K,Temporary,UI/UX design Frontend web development Wireframing and prototyping User research Accessibility standards Responsive design Collaboration skills
1305940000000000.0,UX/UI Designer,Verizon Communications,Philipsburg,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,3 to 11 Years,BA,$55K-$120K,Intern,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes
1197250000000000.0,Accountant,PulteGroup,Pretoria,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.",1 to 14 Years,BCA,$55K-$100K,Part-Time,"Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge"
1351850000000000.0,Product Designer,National Australia Bank (NAB),Harare,"An Industrial Designer creates and improves product designs, focusing on aesthetics, functionality, and user experience to produce innovative and marketable products.",0 to 8 Years,BCA,$64K-$82K,Intern,Industrial design principles CAD and 3D modeling Prototyping and testing
1888450000000000.0,Litigation Attorney,Drax Group,BogotÃ¡,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.",4 to 10 Years,PhD,$63K-$101K,Contract,Family law Divorce proceedings Child custody Mediation Legal counseling Court representation
1685540000000000.0,Family Lawyer,Eversource Energy,Beijing,"Child Custody Lawyers specialize in family law, focusing on cases related to child custody and visitation rights. They represent clients in court, provide legal counsel, and advocate for the best interests of children in custody disputes.",5 to 9 Years,B.Com,$57K-$97K,Temporary,Child custody law Family law Legal advocacy Negotiation Court representation Legal research Client counseling Case preparation
1605610000000000.0,Registered Nurse,Ryder System,Road Town,"A Clinical Nurse Specialist is an advanced practice nurse who specializes in specific patient populations or clinical areas, providing expert care and contributing to improved patient outcomes.",5 to 12 Years,M.Com,$64K-$116K,Intern,"Clinical nursing specialization (e.g., critical care, oncology) Advanced nursing skills Patient education"
1615170000000000.0,Key Account Manager,Petrofac,Banjul,"Strategic Account Managers nurture relationships with key clients. They develop account strategies, address client needs, and seek opportunities for business growth and expansion.",4 to 14 Years,M.Tech,$61K-$128K,Intern,Account management Client relationship Sales strategy Business development Negotiation skills
2607560000000000.0,Market Research Analyst,Mondelez International,Tirana,"A Market Research Coordinator supports market research initiatives by organizing and managing research projects, data collection, and analysis efforts.",3 to 9 Years,BBA,$64K-$99K,Temporary,Market research coordination Survey design and administration Data analysis
